"reviewId","creationDate","criticName","criticPageUrl","reviewState","isFresh","isRotten","isRtUrl","isTopCritic","publicationUrl","publicationName","reviewUrl","quote","scoreSentiment","originalScore","movieId"
1883477,"2010-05-08","Simon Abrams","/critics/simon-abrams","fresh",True,False,False,True,"/critics/source/821","Slant Magazine","http://www.slantmagazine.com/film/review/metropolis","The recent discovery of 25 minutes of lost footage from Fritz Lang's Metropolis is cause for celebration.","POSITIVE","4/4","8e497f00-f9c0-3e6c-8526-969077b790df"
1883578,"2010-05-09","Kent Turner","/critics/kent-turner","fresh",True,False,False,False,"/critics/source/1550","Film-Forward.com","http://film-forward.com/metropolis.html","How did we make sense of the film before?","POSITIVE","4/4","8e497f00-f9c0-3e6c-8526-969077b790df"
1884169,"2010-05-13","Melissa Anderson","/critics/melissa-anderson","fresh",True,False,False,True,"/critics/source/251","L.A. Weekly","http://www.laweekly.com/2010-05-13/film-tv/the-red-shoes-so-you-think-you-can-dance/","The greatest film about ballet ever made.","POSITIVE","","2dd94fec-3692-385d-bc80-6c8888bea303"
1884322,"2010-05-13","Kenneth Turan","/critics/kenneth-turan","fresh",True,False,False,True,"/critics/source/268","Los Angeles Times","http://www.latimes.com/entertainment/news/la-et-metropolis-20100514,0,6099548.story","To see the film as the director intended, on the big screen with an original score recorded by a 60-piece orchestra, greatly enhances the reputation of a film already considered one of the icons of the silent era.","POSITIVE","","8e497f00-f9c0-3e6c-8526-969077b790df"
1884467,"2010-05-14","Fr. Chris Carpenter","/critics/fr-chris-carpenter","fresh",True,False,False,False,"/critics/source/2074","Movie Dearest","http://moviedearest.blogspot.com/2010/05/reverends-report-gay-old-time-at-tcm.html","From the TCM Classic Film Festival: The North American premiere of a recently discovered, nearly complete cut...a masterpiece.","POSITIVE","A-","8e497f00-f9c0-3e6c-8526-969077b790df"
1884850,"2010-05-17","Tim Brayton","/critics/tim-brayton","fresh",True,False,False,False,"/critics/source/1900","Antagony & Ecstasy","http://antagonie.blogspot.com/2010/05/blockbuster-history-robin-hood-and-his.html","A rousing and fun popcorn movie of the highest order.","POSITIVE","10/10","b6650937-454f-3cbe-bb1f-8b2cba0f3fb9"
1884919,"2010-05-18","Jeffrey Overstreet","/critics/jeffrey-overstreet","fresh",True,False,False,False,"/critics/source/1138","Looking Closer","https://www.lookingcloser.org/blog/2010/05/18/tokyo-story-1953/","These characters never surprise us with anything showy&#44; lurid&#44; or sensational&#46; They&apos;re ordinary human beings&#44; treated with fierce attention that feels like deep respect&#46;","POSITIVE","9.5/10","0884b31e-1688-315c-877a-0adf11c31f4d"
1885280,"2010-05-20","Shawn Levy","/critics/shawn-levy","fresh",True,False,False,False,"/critics/source/608","Oregonian","","A movie so visceral and sparkling that no less a tough guy than Martin Scorsese ranks it among his favorite pictures of all time.","POSITIVE","A","2dd94fec-3692-385d-bc80-6c8888bea303"
1885353,"2010-05-21","Philip Martin","/critics/philip-martin","fresh",True,False,False,False,"/critics/source/1096","Arkansas Democrat-Gazette","http://www.arkansasonline.com/news/2010/may/21/film-fritz-langs-1931-film-m-first-many-c-20100521/","...a touchstone, one of those classics that infects the popular imagination to the point that it's really not necessary for most people to have actually seen it to recognize its signal moments ...","POSITIVE","90/100","1cd7b573-ec6a-3a9f-a4cc-54c560de1eea"
1885780,"2010-05-25","Matthew Connolly","/critics/matthew-connolly","fresh",True,False,False,True,"/critics/source/821","Slant Magazine","http://www.slantmagazine.com/film/review/breathless/4836","The actors don't inhabit characters so much as occupy a middle ground where play-acting and fan ardor replace the embodiment of set emotions and personality traits.","POSITIVE","4/4","09f6b9f8-c5d1-3767-8b9d-3f6851f04def"
1885875,"2010-05-26","Armond White","/critics/armond-white","fresh",True,False,False,False,"/critics/source/1519","New York Press","http://www.nypress.com/article-21253-godards-breathtaking-debut-is-back-again.html","Though rarely discussed as either a love story or a political film, Breathless maintains fascination because it is equally both.","POSITIVE","","09f6b9f8-c5d1-3767-8b9d-3f6851f04def"
1885882,"2010-05-26","Joshua Rothkopf","/critics/joshua-rothkopf","fresh",True,False,False,True,"/critics/source/1651","Time Out","http://newyork.timeout.com/newyork/articles/film/86025/breathless","If you miss out on this print, you are truly missing out on another life.","POSITIVE","5/5","09f6b9f8-c5d1-3767-8b9d-3f6851f04def"
1886014,"2010-05-26","Ella Taylor","/critics/ella-taylor","fresh",True,False,False,True,"/critics/source/472","Village Voice","http://www.villagevoice.com/2010-05-25/film/new-life-for-breathless/","Breathless makes alienation look like it was a lot more fun in 1960 than in the ponderous gravitas or ante-upping brutality of indie film today.","POSITIVE","","09f6b9f8-c5d1-3767-8b9d-3f6851f04def"
1886594,"2010-05-29","Radheyan Simonpillai","/critics/radheyan-simonpillai","fresh",True,False,False,True,"/critics/source/1707","AskMen.com","http://ca.askmen.com/entertainment/movie/rear-window.html","In this brilliant movie about watching the neighbors, Alfred Hitchcock turns the lens on his audience. ""We have become a race of Peeping Toms,"" notes one character not only commenting on Jeff's obsessive voyeurism but also that of the cinematic spectator.","POSITIVE","94/100","3f6ec438-dabc-3e8a-b27a-cc859c66d065"
1887229,"2010-06-03","Ty Burr","/critics/ty-burr","fresh",True,False,False,True,"/critics/source/44","Boston Globe","http://www.boston.com/ae/movies/articles/2010/06/04/83_years_later_metropolis_better_than_ever/","Here's a coincidence: The first must-see movie of 2010 is also the must-see movie of 1927. The difference is that you can actually see it now. Or most of it.","POSITIVE","4/4","8e497f00-f9c0-3e6c-8526-969077b790df"
1887259,"2010-06-03","Peter Sobczynski","/critics/peter-sobczynski","fresh",True,False,False,False,"/critics/source/141","eFilmCritic.com","http://tinyurl.com/234owmy","The boldest, most exciting and most forward-thinking film that you are likely to see in 2010 is one that was made more than eighty years ago.","POSITIVE","5/5","8e497f00-f9c0-3e6c-8526-969077b790df"
1887438,"2010-06-04","Brian Tallerico","/critics/brian-tallerico","fresh",True,False,False,True,"/critics/source/2035","Movie Retriever","http://www.movieretriever.com/blog/707/movie-review-the-complete-metropolis/87050","If it comes anywhere near your town, go see it and thank the movie Gods that it even exists. There's no star rating high enough.","POSITIVE","","8e497f00-f9c0-3e6c-8526-969077b790df"
1887505,"2010-06-04","James Verniere","/critics/james-verniere","fresh",True,False,False,False,"/critics/source/45","Boston Herald","http://www.bostonherald.com/entertainment/movies/reviews/view.bg?articleid=1259143","If you've never seen the German expressionist landmark ""Metropolis"" on a big screen, get moving.","POSITIVE","A","8e497f00-f9c0-3e6c-8526-969077b790df"
1887576,"2010-06-04","Laura Clifford","/critics/laura-clifford","fresh",True,False,False,False,"/critics/source/386","Reeling Reviews","http://www.reelingreviews.com/metropolis.htm#Laura","See it on the big screen if you can.","POSITIVE","A","8e497f00-f9c0-3e6c-8526-969077b790df"
1887822,"2010-06-07","Radheyan Simonpillai","/critics/radheyan-simonpillai","fresh",True,False,False,True,"/critics/source/1707","AskMen.com","http://ca.askmen.com/entertainment/movie/bicycle-thieves.html","Easily one of the greatest and most important movies in cinematic history.","POSITIVE","92/100","df5c8a0d-eab9-3790-9efb-5b3ca254e954"
1887779,"2010-06-07","Radheyan Simonpillai","/critics/radheyan-simonpillai","fresh",True,False,False,True,"/critics/source/1707","AskMen.com","http://ca.askmen.com/entertainment/movie/the-400-blows.html","Truffaut brought a fresh and piercingly honest portrayal of troubled youth to the screen. In many ways, Antonie Doinel is not only the cinematic embodiment of Truffaut, but also the French New Wave as a whole.","POSITIVE","90/100","ecfc82ed-e044-3e1e-a16e-afc0e65647f8"
1887958,"2010-06-09","Ken Hanke","/critics/ken-hanke","fresh",True,False,False,False,"/critics/source/1020","Mountain Xpress (Asheville, NC)","http://www.mountainx.com/movies/review/throne_of_blood","More an impression of Macbeth than an actual Macbeth>/i>.","POSITIVE","5/5","77bc0c7d-7fa0-389a-9715-e3760c829f0a"
1888524,"2010-06-11","Peter Rainer","/critics/peter-rainer","fresh",True,False,False,True,"/critics/source/71","Christian Science Monitor","http://www.csmonitor.com/The-Culture/Movies/2010/0604/Breathless-movie-review","One of the most famous and influential movies ever made.","POSITIVE","5/5","09f6b9f8-c5d1-3767-8b9d-3f6851f04def"
1888561,"2010-06-11","Tom Long","/critics/tom-long","fresh",True,False,False,True,"/critics/source/122","Detroit News","http://www.detnews.com/article/20100611/ENT02/6110332/1034/ENT02/Review---Metropolis--returns-in-full-length-glory","There's no denying either the influence of Lang's vision -- so much of what he did in this film lives on that we take it as cultural assumption -- or the still valid energy of his storytelling.","POSITIVE","A","8e497f00-f9c0-3e6c-8526-969077b790df"
1888718,"2010-06-12","Matthew Sorrento","/critics/matthew-sorrento","fresh",True,False,False,False,"/critics/source/51","Bright Lights Film Journal","http://www.brightlightsfilm.com/blog/2010/06/metropolis-restored-reborn-and-rolling-out.html","The new release of Metropolis, fully restored to just shy of Fritz Lang's original vision, is an example of the grandest telepathy: what was thought to be lost forever.","POSITIVE","10/10","8e497f00-f9c0-3e6c-8526-969077b790df"
1888809,"2010-06-13","Robin Clifford","/critics/robin-clifford","fresh",True,False,False,False,"/critics/source/386","Reeling Reviews","http://www.reelingreviews.com/metropolis.htm","Anyone who thinks they truly love movies must get their hands on the restored edition of this timeless film. You will not be disappointed.","POSITIVE","A","8e497f00-f9c0-3e6c-8526-969077b790df"
1889500,"2010-06-17","Peter Sobczynski","/critics/peter-sobczynski","fresh",True,False,False,False,"/critics/source/141","eFilmCritic.com","http://efilmcritic.com/review.php?movie=7583&reviewer=389","It actually seems more daring now than ever before and all the more vital as a result.","POSITIVE","5/5","09f6b9f8-c5d1-3767-8b9d-3f6851f04def"
1889475,"2010-06-17","Peter Bradshaw","/critics/peter-bradshaw","fresh",True,False,False,True,"/critics/source/205","Guardian","http://www.guardian.co.uk/film/2010/jun/17/rashomon-kurosawa-film-review","Unmissable.","POSITIVE","5/5","8f3aef40-0345-32dc-a218-b10d84d563f5"
1889952,"2010-06-21","A.O. Scott","/critics/ao-scott","fresh",True,False,False,True,"/critics/source/2105","At the Movies","","It's like a bullet from the future of movies.","POSITIVE","","09f6b9f8-c5d1-3767-8b9d-3f6851f04def"
1889953,"2010-06-21","Michael Phillips","/critics/michael-phillips1","fresh",True,False,False,True,"/critics/source/2105","At the Movies","","Breathless feels like it was [made] tomorrow.","POSITIVE","","09f6b9f8-c5d1-3767-8b9d-3f6851f04def"
1889960,"2010-06-21","Michael Phillips","/critics/michael-phillips1","fresh",True,False,False,True,"/critics/source/2105","At the Movies","","This movie is certifiably nuts and naive in many ways, but it is so exciting.","POSITIVE","","8e497f00-f9c0-3e6c-8526-969077b790df"
1889922,"2010-06-21","Allan Hunter","/critics/allan-hunter","fresh",True,False,False,False,"/critics/source/2149","Daily Express (UK)","http://www.express.co.uk/entertainment/view/181704/Rashomon-Film-review-and-trailer","The mixture of bravura camera work, muscular direction and inventive storytelling remains unmissable.","POSITIVE","5/5","8f3aef40-0345-32dc-a218-b10d84d563f5"
1890437,"2010-06-24","Dave Calhoun","/critics/dave-calhoun","fresh",True,False,False,True,"/critics/source/1651","Time Out","http://www.timeout.com/film/reviews/88876/breathless-50th-anniversary.html","If you've never seen Breathless, see it now -- but don't expect an easy ride. If you haven't seen it for ages, see it again and be surprised at the fresh reactions it provokes.","POSITIVE","5/5","09f6b9f8-c5d1-3767-8b9d-3f6851f04def"
1890459,"2010-06-24","Sukhdev Sandhu","/critics/sukhdev-sandhu","fresh",True,False,False,True,"/critics/source/921","Daily Telegraph (UK)","http://www.telegraph.co.uk/culture/film/filmreviews/7852442/Breathless-review.html","Almost every frame looks smoky and luscious enough to be a nation to which lovers and young dreamers might hope one day to emigrate. It's a film that will never wither, always inspire.","POSITIVE","4/4","09f6b9f8-c5d1-3767-8b9d-3f6851f04def"
1890670,"2010-06-25","Laurence Boyce","/critics/laurence-boyce","fresh",True,False,False,True,"/critics/source/1822","Little White Lies","","Influential. Innovative. Incredible.","POSITIVE","5/5","09f6b9f8-c5d1-3767-8b9d-3f6851f04def"
1890696,"2010-06-25","Peter Bradshaw","/critics/peter-bradshaw","fresh",True,False,False,True,"/critics/source/205","Guardian","http://www.guardian.co.uk/film/2010/jun/24/breathless-godard-film-review","There is simply no other film which demonstrates so perfectly what it feels like to be young and in love.","POSITIVE","5/5","09f6b9f8-c5d1-3767-8b9d-3f6851f04def"
1890764,"2010-06-25","Josh Larsen","/critics/josh-larsen","fresh",True,False,False,False,"/critics/source/1959","LarsenOnFilm","http://www.larsenonfilm.com/index.php?Page=SoloReview&ReviewID=1893","It's especially impressive how completely Jean Seberg owns Breathless considering what she's up against.","POSITIVE","4/4","09f6b9f8-c5d1-3767-8b9d-3f6851f04def"
1890937,"2010-06-27","Cole Smithey","/critics/cole-smithey","fresh",True,False,False,False,"/critics/source/1702","ColeSmithey.com","http://www.colesmithey.com/capsules/2010/06/touch-of-evil-.html","Welles once fought in a bullring in Spain during his youth. In ""Touch of Evil,"" Welles kills the metaphorical bull.","POSITIVE","A+","8101f42e-f9fb-30fc-9748-2b4101638f27"
1891049,"2010-06-28","Walter Chaw","/critics/walter-chaw","fresh",True,False,False,False,"/critics/source/559","Film Freak Central","http://www.filmfreakcentral.net/dvdreviews/romanceomnibus.htm","The reason Roman Holiday works is because it understands Hepburn's place in the pantheon of Silver Screen icons","POSITIVE","3.5/4","a50a127d-e1cb-373d-8f20-4999b7186c77"
1891457,"2010-07-01","Sean Axmaker","/critics/sean-axmaker","fresh",True,False,False,False,"/critics/source/2075","Parallax View","http://parallax-view.org/2010/06/30/the-blu-leopard-new-york-confidential-and-night-train-to-munich-dvdblu-ray-of-the-week/","You might say that the entire film is a dance to the music of time, but neither the music nor the steps change. They simply swap partners...","POSITIVE","","3119450b-d76b-385a-90d0-b46f75ba4b7a"
1892035,"2010-07-05","John A. Nesbit","/critics/john-a-nesbit","fresh",True,False,False,False,"/critics/source/1777","Old School Reviews","http://oldschoolreviews.com/rev_60/fellinis_8.htm","gets to the core of creativity","POSITIVE","A+","761bdf23-a137-3e5e-a7b9-8609cbb49b66"
1892667,"2010-07-06","Matthew Pejkovic","/critics/matthew-pejkovic","fresh",True,False,False,False,"/critics/source/510","Matt's Movie Reviews","http://www.mattsmoviereviews.net/on%20the%20waterfront.html","A strong morality tale about corruption and redemption, On the Waterfront is a timeless classic that features two masters at the top of their craft.","POSITIVE","4.5/5","065fb5ae-802f-39c0-bd91-8e8757e53f1f"
1901504,"2010-07-06","Matthew Pejkovic","/critics/matthew-pejkovic","fresh",True,False,False,False,"/critics/source/510","Matt's Movie Reviews","http://www.mattsmoviereviews.net/movie-critic-reviews/citizen%20kane.html","Citizen Kane is not only an entertaining film, but it is also a deeply heartfelt, though provoking, and intelligent one as well. Like a fine wine it has aged well over the last 60 odd years.","POSITIVE","4.5/5","18af2553-dc8f-3607-a605-92e907068433"
1907941,"2010-07-06","Tim Dirks","/critics/tim-dirks","fresh",True,False,False,False,"/critics/source/203","Filmsite","http://www.filmsite.org/goldfinger.html","Goldfinger (1964) is the third entry in the long-running series of Bond films, the first of four films directed by Guy Hamilton, and the first official blockbuster for the franchise....","POSITIVE","A+","1928cacf-01cd-37a8-b3af-95394c2f060b"
1902246,"2010-07-06","Variety Staff","/critics/variety-staff","fresh",True,False,False,True,"/critics/source/466","Variety","http://www.variety.com/review/VE1117794543.html?categoryid=31&cs=1","This much of the film is standard hero and villain stuff. But what makes picture good is the story of other characters involved in the tragedy.","POSITIVE","","43082028-b499-31a0-97c3-6593a07b0544"
1900117,"2010-07-06","Philip K. Scheuer","/critics/philip-k-scheuer","rotten",False,True,False,True,"/critics/source/268","Los Angeles Times","https://www.latimes.com/archives/la-xpm-2006-may-21-ca-125reviews21-story.html","To me, Dr. Strangelove is an evil thing about an evil thing; you will have to make up your own mind about it.","NEGATIVE","","459b82e0-0535-3c5a-a84c-f7a5920d0028"
1908310,"2010-07-06","Matthew Pejkovic","/critics/matthew-pejkovic","fresh",True,False,False,False,"/critics/source/510","Matt's Movie Reviews","http://www.mattsmoviereviews.net/movie-critic-reviews/8.htm","A marvellous and immensely personal piece of self analysis, which journeys into the heart, mind and soul of its illustrious director, Frederico Fellini.","POSITIVE","4.5/5","761bdf23-a137-3e5e-a7b9-8609cbb49b66"
1900859,"2010-07-06","Matthew Pejkovic","/critics/matthew-pejkovic","fresh",True,False,False,False,"/critics/source/510","Matt's Movie Reviews","http://www.mattsmoviereviews.net/movie-critic-reviews/12%20angry%20men.html","A brilliant courtroom drama whose strength lies within the power of Rose's words and Sidney Lumet's great direction (his debut).","POSITIVE","4/5","7b7f4c61-df44-3341-92a8-05e2a5392c83"
1909616,"2010-07-06","Variety Staff","/critics/variety-staff","rotten",False,True,False,True,"/critics/source/466","Variety","https://variety.com/1926/film/reviews/metropolis-1200409844/","Too bad that so much really artistic work was wasted on this manufactured story.","NEGATIVE","","8e497f00-f9c0-3e6c-8526-969077b790df"
1906384,"2010-07-06","Variety Staff","/critics/variety-staff","rotten",False,True,False,True,"/critics/source/466","Variety","http://www.variety.com/review/VE1117794384.html?categoryid=31&cs=1","As an experiment it's interesting, but Jean Renoir has made a common error: he attempts to crowd too many ideas into 80 minutes of film fare, resulting in confusion.","NEGATIVE","","d0a2f686-cfc7-3d53-96b2-edca9b003757"
1897918,"2010-07-06","Variety Staff","/critics/variety-staff","fresh",True,False,False,True,"/critics/source/466","Variety","http://www.variety.com/review/VE1117792399.html?categoryid=31&cs=1","The picture is a pure exercise in directorial virtuosity.","POSITIVE","","df5c8a0d-eab9-3790-9efb-5b3ca254e954"
1895123,"2010-07-06","Matthew Pejkovic","/critics/matthew-pejkovic","fresh",True,False,False,False,"/critics/source/510","Matt's Movie Reviews","http://www.mattsmoviereviews.net/movie-critic-reviews/400%20blows.html","Truffaut's ode to his childhood is an engrossing watch that is alluring in its simplicity and brilliant in its direction. It flows nicely at its own pace, never allowing melodrama to ruin its realistic and voyeuristic atmosphere.","POSITIVE","4/5","ecfc82ed-e044-3e1e-a16e-afc0e65647f8"
1913118,"2010-07-07","Variety Staff","/critics/variety-staff","rotten",False,True,False,True,"/critics/source/466","Variety","http://www.variety.com/review/VE1117788972.html?categoryid=31&cs=1","Unduly slow pace and repetitious use of trick sets hurts chances of this film.","NEGATIVE","","144420f9-e23e-3dde-acbd-58a322954fc0"
1912301,"2010-07-07","Michael E. Grost","/critics/michael-e-grost","fresh",True,False,False,False,"/critics/source/1594","Classic Film and Television","http://mikegrost.com/hawks.htm#Big","Try to see the original version, which explains the plot better and has better story telling.","POSITIVE","","5262e09f-76e7-36c6-a804-9bd8a6d252b3"
1917080,"2010-07-07","Matthew Pejkovic","/critics/matthew-pejkovic","fresh",True,False,False,False,"/critics/source/510","Matt's Movie Reviews","http://www.mattsmoviereviews.net/bridge%20on%20the%20river%20kwai.html","An epic movie which is large in scope and personnel, The Bridge on the River Kwai speaks of the code of honour amongst men during war, the respect shared by enemies of war, and the madness which war evokes.","POSITIVE","4.5/5","738ea3c9-4819-36af-b506-36955f7360b1"
1917737,"2010-07-08","Josh Larsen","/critics/josh-larsen","fresh",True,False,False,False,"/critics/source/1959","LarsenOnFilm","http://www.larsenonfilm.com/index.php?Page=SoloReview&ReviewID=1901","...a gulag melodrama, if such a thing is possible.","POSITIVE","4/4","985e183e-108c-3b26-8b9e-0f89f086013b"
1917933,"2010-07-09","Sarah Kaufman","/critics/sarah-kaufman","rotten",False,True,False,True,"/critics/source/474","Washington Post","http://www.washingtonpost.com/gog/movies/breathless-a-bout-de-souffle-50th-anniversary,1163476/critic-review.html","Breathless has the proportions wrong. Too much rambling, too little point.","NEGATIVE","2.5/4","09f6b9f8-c5d1-3767-8b9d-3f6851f04def"
1918321,"2010-07-12","Scott Nash","/critics/scott-nash","fresh",True,False,False,False,"/critics/source/1465","Three Movie Buffs","http://www.threemoviebuffs.com/review/fistfulofdollars","What Leone does with this movie is boil the Western down to its very essence, removing all the extraneous parts.","POSITIVE","3.5/4","fff5cee0-7ad7-3983-aa39-2f7901a77b6f"
1918773,"2010-07-15","Ty Burr","/critics/ty-burr","fresh",True,False,False,True,"/critics/source/44","Boston Globe","http://www.boston.com/ae/movies/articles/2010/07/09/50_years_on_breathless_retains_its_sense_of_liberation/","This movie liberated the cinema -- the stories you could tell and the ways you could tell them -- as clearly and cleanly as Picasso freed painting and the Sex Pistols rebooted rock.","POSITIVE","4/4","09f6b9f8-c5d1-3767-8b9d-3f6851f04def"
1918706,"2010-07-15","Rob Gonsalves","/critics/rob-gonsalves","fresh",True,False,False,False,"/critics/source/100009697","Rob's Movie Vault","https://robsmovievault.wordpress.com/1944/09/06/double-indemnity/","The perfect material for Wilder to remake himself as Hollywood&apos;s dark jester for decades&#46;","POSITIVE","A+","819e3da2-48e0-316a-ae57-4d2e2ff9dc78"
1919134,"2010-07-16","Lisa Kennedy","/critics/lisa-kennedy","fresh",True,False,False,True,"/critics/source/492","Denver Post","","Even 50 years later, it's easy feel how vivid a game-changer Breathless must have been when it arrived.","POSITIVE","","09f6b9f8-c5d1-3767-8b9d-3f6851f04def"
1919137,"2010-07-16","Film4 Staff","/critics/film4-staff","fresh",True,False,False,False,"/critics/source/1396","Film4","http://www.film4.com/reviews/1960/bout-de-souffle","As his career progressed, Godard's films became more mature and accomplished, but rarely, if ever, did they pack such an immediate, visceral punch.","POSITIVE","","09f6b9f8-c5d1-3767-8b9d-3f6851f04def"
1919339,"2010-07-18","Josh Larsen","/critics/josh-larsen","fresh",True,False,False,False,"/critics/source/1959","LarsenOnFilm","http://www.larsenonfilm.com/index.php?Page=SoloReview&ReviewID=1873","...watching the movie you still get the feeling that Technicolor was invented for it.","POSITIVE","3.5/4","2dd94fec-3692-385d-bc80-6c8888bea303"
1919394,"2010-07-19","Peter Canavese","/critics/peter-canavese","fresh",True,False,False,False,"/critics/source/1601","Groucho Reviews","http://www.grouchoreviews.com/reviews/3796","A sublime melodrama...[with a] still astonishing expressionistic dance sequence. [Blu-ray]","POSITIVE","4/4","2dd94fec-3692-385d-bc80-6c8888bea303"
1919511,"2010-07-20","Sean Axmaker","/critics/sean-axmaker","fresh",True,False,False,False,"/critics/source/2075","Parallax View","http://parallax-view.org/2010/07/20/art-and-commerce-the-red-shoes-and-galaxy-of-terror-forbidden-world-dvds-of-the-week/","... a film of dark fantasy, romantic passion and an infectious love of dance, music and cinema.","POSITIVE","","2dd94fec-3692-385d-bc80-6c8888bea303"
1919758,"2010-07-22","Dan Jardine","/critics/dan-jardine","fresh",True,False,False,False,"/critics/source/1522","Cinemania","http://djardine.blogspot.com/2010/07/treasure-of-sierra-madre-usa-1948-john.html","Humphrey Bogart's maniacal Fred Dobbs is one of moviedom's great characterizations, a conglomeration of cunning, greed and paranoia.","POSITIVE","90/100","5f52ed04-5a0d-3e4c-bc90-67e65d6df169"
1919718,"2010-07-22","Sam Adams","/critics/sam-adams","fresh",True,False,False,True,"/critics/source/650","Philadelphia City Paper","http://citypaper.net/articles/2002-09-05/movies.shtml","Kino's The Complete Metropolis contains nearly a hundred instances of restored footage, ranging from brief reaction shots to entire sequences.","POSITIVE","A-","8e497f00-f9c0-3e6c-8526-969077b790df"
1920037,"2010-07-23","James Kendrick","/critics/james-kendrick","fresh",True,False,False,False,"/critics/source/732","Q Network Film Desk","http://www.qnetwork.com/review/4458","gloriously original and provocative-a truly groundbreaking fusion of reality and fantasy that helped pave the way for future musicals","POSITIVE","4/4","2dd94fec-3692-385d-bc80-6c8888bea303"
1920128,"2010-07-23","Joe Williams","/critics/joe-williams","fresh",True,False,False,True,"/critics/source/429","St. Louis Post-Dispatch","http://www.stltoday.com/entertainment/movies/reviews/article_c64be241-b5ae-5f89-bf7d-c86c46b53a1e.html","A fully realized work of art whose influence on science fiction, set design and symbolism can scarcely be put into words.","POSITIVE","4/4","8e497f00-f9c0-3e6c-8526-969077b790df"
1920396,"2010-07-27","David Thomson","/critics/david-thomson","fresh",True,False,False,True,"/critics/source/431","The New Republic","http://www.tnr.com/article/books-and-arts/76533/metropolis-classic-movies","I have just had a sensational night at the movies, and the picture was only 83 years old.","POSITIVE","","8e497f00-f9c0-3e6c-8526-969077b790df"
1920484,"2010-07-27","Dennis Schwartz","/critics/dennis-schwartz","fresh",True,False,False,False,"/critics/source/873","Dennis Schwartz Movie Reviews","https://dennisschwartzreviews.com/adventuresofrobinhood/","One of the best swashbucklers ever.","POSITIVE","A-","b6650937-454f-3cbe-bb1f-8b2cba0f3fb9"
1921465,"2010-08-01","Donald J. Levit","/critics/donald-j-levit","fresh",True,False,False,False,"/critics/source/1001","ReelTalk Movie Reviews","http://www.reeltalkreviews.com/browse/viewitem.asp?type=review&id=3430","A movie of timeless relevance and effects. Lew Ayres would never again equal his performance in this film version of the well-known anti-war novel.","POSITIVE","","6d478192-b5bc-36ec-b3b3-e194ba4356a4"
1921501,"2010-08-01","Dan Jardine","/critics/dan-jardine","fresh",True,False,False,True,"/critics/source/821","Slant Magazine","http://djardine.blogspot.com/2010/07/metropolis-germany-1927-fritz-lang-set.html","Master cinematographer Karl Freund fills the screen with an array of stylized shadows, oblique camera angles, geometric images, and nightmarish labyrinths.","POSITIVE","87/100","8e497f00-f9c0-3e6c-8526-969077b790df"
1921511,"2010-08-01","Christian Blauvelt","/critics/christian-blauvelt","fresh",True,False,False,True,"/critics/source/821","Slant Magazine","http://www.slantmagazine.com/film/review/gentlemen-prefer-blondes/4926","If there's a single film that could shatter Laura Mulvey's theory of the ""male gaze"" it's Gentlemen Prefer Blondes.","POSITIVE","3.5/4","f0d7c68d-0619-347c-b4c8-f096af61fa5e"
1921735,"2010-08-03","Nick Pinkerton","/critics/nick-pinkerton","fresh",True,False,False,True,"/critics/source/472","Village Voice","http://www.villagevoice.com/2010-08-04/film/gentlemen-prefer-blondes-and-eccentricities-of-blonde-haired-girl/","There's more warmth in [Russell's] fondly bemused looks at Monroe, whose friendship is a front-row ticket to the best show in town.","POSITIVE","","f0d7c68d-0619-347c-b4c8-f096af61fa5e"
1921838,"2010-08-04","Jonathan F. Richards","/critics/jonathan-f-richards","fresh",True,False,False,True,"/critics/source/176","Film.com","http://web.mac.com/moviecritic1/Site/Breathless.html","On its fiftieth birthday Breathless remains fresh and exciting, although its revolutionary approach has long since been absorbed into the mainstream, and the years do show on it a bit.","POSITIVE","","09f6b9f8-c5d1-3767-8b9d-3f6851f04def"
1921885,"2010-08-04","Emanuel Levy","/critics/emanuel-levy","fresh",True,False,False,False,"/critics/source/1626","EmanuelLevy.Com","http://emanuellevy.com/search/details.cfm?id=15715","Brilliant from start to finish, this lavishly mounted portrait of a bygone era is one of Visconti's (and world cinema's) masterpieces.","POSITIVE","A","3119450b-d76b-385a-90d0-b46f75ba4b7a"
1921793,"2010-08-04","David Fear","/critics/david-fear","fresh",True,False,False,True,"/critics/source/1651","Time Out","https://web.archive.org/web/20160626155146/http://www.timeout.com/us/film/gentlemen-prefer-blondes","You won't find a more elegant take on '50s va-va-voom vulgarity or a more joyous paean to the cheesecake self-empowerment of two little girls from Little Rock.","POSITIVE","4/5","f0d7c68d-0619-347c-b4c8-f096af61fa5e"
1922062,"2010-08-05","Chris Cabin","/critics/chris-cabin","fresh",True,False,False,False,"/critics/source/178","Filmcritic.com","https://web.archive.org/web/20151101130908/http://www.amc.com/movie/1953/Gentlemen+Prefer+Blondes","There is not one single moment when these characters, or this rightful classic, wear out their welcome.","POSITIVE","5/5","f0d7c68d-0619-347c-b4c8-f096af61fa5e"
1922385,"2010-08-06","Dan Jardine","/critics/dan-jardine","fresh",True,False,False,True,"/critics/source/821","Slant Magazine","http://djardine.blogspot.com/2010/08/city-lights-usa-1931-charlie-chaplin.html","This is one of those rare creatures, the work of a master craftsman in full control of his craft.","POSITIVE","93/100","ce4faf60-7493-3977-8054-f83d3edd66ce"
